code	char	count	examples
0547	軸	4	game_dump\DATA\SCREVENT\MSG\EV048.DAT[36]: …隔離された空間、時間軸…そうか！{END} | game_dump\DATA\SCREVENT\MSG\EV048.DAT[44]: この空間でした事は、この時間軸の\n中ですぐに影響するに違いない{END} | game_dump\DATA\SCREVENT\MSG\EV093.DAT[9]: …やはりそうか、この時間軸を使って\n成長させているな{END} | game_dump\DATA\SCREVENT\MSG\EV093.DAT[17]: この空間の時間軸で成長しているなら{END}
0548	失	15	game_dump\DATA\MEMCARD.DAT[11]: ロードに失敗しました{END} | game_dump\DATA\MEMCARD.DAT[13]: フォーマットに失敗しました{END} | game_dump\DATA\MEMCARD.DAT[15]: システム設定ファイルの作成に\n失敗しました{END} | game_dump\DATA\MEMCARD.DAT[25]: セーブに失敗しました{END} | game_dump\DATA\MENU\ITEM_GET_MSG.DAT[502]: 気を失っている{END}
0549	室	59	game_dump\DATA\MEMCARD.DAT[3005]: 発電所　中央制御室{END} | game_dump\DATA\MEMCARD.DAT[3006]: 発電所　所長室{END} | game_dump\DATA\MEMCARD.DAT[3007]: 発電所　変電器室{END} | game_dump\DATA\MEMCARD.DAT[3010]: 発電所　タービン室{END} | game_dump\DATA\MEMCARD.DAT[3017]: アジト　ガス実験室{END}
054A	実	20	game_dump\DATA\MEMCARD.DAT[3017]: アジト　ガス実験室{END} | game_dump\DATA\MEMCARD.DAT[3032]: アジト　強化実験室{END} | game_dump\DATA\MENU\FIELD_NAME.DAT[17]: アジト　ガス実験室{END} | game_dump\DATA\MENU\FIELD_NAME.DAT[211]: アジト　強化実験室{END} | game_dump\DATA\MENU\FIELD_NAME.DAT[1180]: アジト　ガス実験室{END}
054B	写	11	game_dump\DATA\SCREVENT\MSG\EV024.DAT[2]: やはり…あの写真に写っていたのは\n君か…教えてくれ。博土は一体何者なんだ？{END} | game_dump\DATA\SCREVENT\MSG\R07A.DAT[0]: 写真立てが置かれている{END} | game_dump\DATA\SCREVENT\MSG\R07A.DAT[1]: 研究者風の男たちが写っている……{END} | game_dump\DATA\SCREVENT\MSG\R07B.DAT[0]: 写真に二人の男が写っている{END} | game_dump\DATA\SCREVENT\MSG\R07B.DAT[13]: 写真立ての横に何か置かれている{END}
054C	射	2	game_dump\DATA\SCREVENT\MSG\UPCUT.DAT[4]: マグマに爆弾を射出する装置だ{END} | game_dump\DATA\SCREVENT\MSG\UPCUT.DAT[8]: 何かを射出する装置のようだ{END}
054D	者	32	game_dump\DATA\SCREVENT\MSG\DOOR_CLOSE.DAT[41]: 何者かの手によって閉められたようだ{END} | game_dump\DATA\SCREVENT\MSG\EV002.DAT[8]: 邪悪な力により再びこの世に生を受けた\n闇の世界の創造者なのだ！{END} | game_dump\DATA\SCREVENT\MSG\EV007.DAT[7]: お前たちは何者なんだ？それに\nこの装置に映ってる年号はいったい？{END} | game_dump\DATA\SCREVENT\MSG\EV015.DAT[3]: 何者だ！{END} | game_dump\DATA\SCREVENT\MSG\EV018.DAT[1]: よくぞここまで来た\n貴様、…何者だ{END}
054E	邪	36	game_dump\DATA\SCREVENT\MSG\EV002.DAT[8]: 邪悪な力により再びこの世に生を受けた\n闇の世界の創造者なのだ！{END} | game_dump\DATA\SCREVENT\MSG\EV002.DAT[9]: ショッカーではない…邪悪な…力…{END} | game_dump\DATA\SCREVENT\MSG\EV035.DAT[0]: 仮面ライダー！！\nこれ以上、我々の邪魔はさせん！{END} | game_dump\DATA\SCREVENT\MSG\EV041.DAT[1]: 邪魔者、仮面ライダー！{END} | game_dump\DATA\SCREVENT\MSG\EV048.DAT[17]: …我が計画を邪魔するのは\n貴様らか…{END}
054F	弱	1	game_dump\DATA\SCREVENT\MSG\EV101.DAT[3]: それが今や貧弱な人頬に宿るだけの力…{END}
0600	取	27	game_dump\DATA\MENU\ITEM_GET_MSG.DAT[503]: を受け取った{END} | game_dump\DATA\MENU\ITEM_MSG.DAT[18]: 『パンチカード赤』\nコンピューター読み取り用の穴があいた\n赤い色のカード{END} | game_dump\DATA\MENU\ITEM_MSG.DAT[19]: 『パンチカード青』\nコンピューター読み取り用の穴があいた\n青い色のカード{END} | game_dump\DATA\MENU\ITEM_MSG.DAT[20]: 『パンチカード緑』\nコンピューター読み取り用の穴があいた\n緑色のカード{END} | game_dump\DATA\MENU\ITEM_MSG.DAT[2003]: を受け取った{END}
0601	手	156	game_dump\DATA\MENU\ITEM_GET_MSG.DAT[500]: を手に入れた{END} | game_dump\DATA\MENU\ITEM_MSG.DAT[2000]: を手に入れた{END} | game_dump\DATA\SCREVENT\MSG\DOOR_CLOSE.DAT[41]: 何者かの手によって閉められたようだ{END} | game_dump\DATA\SCREVENT\MSG\EV007.DAT[10]: そしてお前の手の届かない、\n過去の３つの年…{END} | game_dump\DATA\SCREVENT\MSG\EV042.DAT[8]: それにこの計画はお前の手の届かない\n未来でも進められているのよ{END}
0602	殊	3	game_dump\DATA\MENU\ITEM_MSG.DAT[29]: 『ＩＣチップカード』\nＩＣチップが埋め込まれた\n特殊なカード{END} | game_dump\DATA\SCREVENT\MSG\DOOR_CLOSE.DAT[23]: …中心に穴がある\n特殊な鍵が必要なようだ{END} | game_dump\DATA\SCREVENT\MSG\R22B.DAT[7]: 特殊な強化ガラスだ\n壊せそうにない{END}
0603	受	11	game_dump\DATA\MENU\ITEM_GET_MSG.DAT[503]: を受け取った{END} | game_dump\DATA\MENU\ITEM_MSG.DAT[2003]: を受け取った{END} | game_dump\DATA\SCREVENT\MSG\EV002.DAT[8]: 邪悪な力により再びこの世に生を受けた\n闇の世界の創造者なのだ！{END} | game_dump\DATA\SCREVENT\MSG\EV056.DAT[6]: 生体改造を受ける者は頭脳、体力共に\n優れた者でなければならない　{END} | game_dump\DATA\SCREVENT\MSG\EV070.DAT[4]: …その為にも、お前のその「力」…\nまもなく貫い受けるぞ…{END}
0604	収	4	game_dump\DATA\SCREVENT\MSG\R17A.DAT[8]: サンプルが収められたビンが並んでいる\n特に気になるところは無い{END} | game_dump\DATA\SCREVENT\MSG\R17B.DAT[8]: サンプルが収められたビンが並んでいる\n特に気になるところは無い{END} | game_dump\DATA\SCREVENT\MSG\R17C.DAT[8]: サンプルが収められたビンが並んでいる\n特に気になるところは無い{END} | game_dump\DATA\SCREVENT\MSG\R17D.DAT[8]: サンプルが収められたビンが並んでいる\n特に気になるところは無い{END}
0605	修	5	game_dump\DATA\SCREVENT\MSG\EV079.DAT[6]: 修復不可能…システム…停止{END} | game_dump\DATA\SCREVENT\MSG\FILE_HINT.DAT[2]: 「変電器の修理報告」\nとかかれたファイルを入手した{END} | game_dump\DATA\SCREVENT\MSG\H_FILE.DAT[3]: ファイル『変電器の修理報告』を\n入手した{END} | game_dump\DATA\SCREVENT\MSG\R08C.DAT[9]: ファイル『変電器の修理報告』を\n入手した{END} | game_dump\DATA\SCREVENT\MSG\R17JAMPER.DAT[11]: 放電が止んでいる……\n修理することができそうだ{END}
0606	終	25	game_dump\DATA\MEMCARD.DAT[20]: フォーマットが終了しました{END} | game_dump\DATA\MEMCARD.DAT[21]: システム設定ファイルの作成が\n終了しました{END} | game_dump\DATA\MEMCARD.DAT[32]: セーブが終了しました{END} | game_dump\DATA\MEMCARD.DAT[33]: ロードが終了しました{END} | game_dump\DATA\MEMCARD.DAT[36]: システム設定ファイルに\nクリア情報のセーブを\n行いませんでした\n\nこのままゲームを終了しますか？{END}
0607	週	1	game_dump\DATA\SCREVENT\MSG\EV014.DAT[3]: 死神博土出現から１週間後{END}
0608	住	2	game_dump\DATA\SCREVENT\MSG\EV022.DAT[3]: …やがて来る闇の世界の住人なのだ{END} | game_dump\DATA\SCREVENT\MSG\EV042.DAT[5]: その住人となる我々、怪人軍団の前には{END}
0609	十	1	game_dump\DATA\SCREVENT\MSG\EV018.DAT[7]: この世にブラックの名を持つ者は\n１人で十分だ！{END}
060A	従	1	game_dump\DATA\SCREVENT\MSG\R12POOL.DAT[1]: 「ガイドシステムに従って\n貯水の冷却を行ってください」{END}
060B	重	5	game_dump\DATA\MENU\ITEM_GET_MSG.DAT[1036]: 『重力磁場停止カード』{END} | game_dump\DATA\MENU\ITEM_MSG.DAT[37]: 『重力磁場停止カード』\nムラサキ色のカード{END} | game_dump\DATA\SCREVENT\MSG\DOOR_CLOSE.DAT[17]: 何かの装置で厳重に閉められている…\nいくつかのスロットがついている…{END} | game_dump\DATA\SCREVENT\MSG\UPCUT.DAT[5]: 厳重にロックされている\n開けることができない{END} | game_dump\DATA\SCREVENT\MSG\UPCUT.DAT[18]: 厳重にロックされている{END}
060C	出	34	game_dump\DATA\SCREVENT\MSG\EV014.DAT[1]: ゲルショッカー出現から１ヶ月後{END} | game_dump\DATA\SCREVENT\MSG\EV014.DAT[3]: 死神博土出現から１週間後{END} | game_dump\DATA\SCREVENT\MSG\EV021.DAT[1]: デストロン・ヨロイ元帥、出現から２ヶ月後{END} | game_dump\DATA\SCREVENT\MSG\EV038.DAT[12]: そうだ思い出した{END} | game_dump\DATA\SCREVENT\MSG\EV056.DAT[21]: 実験の準備は出来たか！？{END}
060D	準	1	game_dump\DATA\SCREVENT\MSG\EV056.DAT[21]: 実験の準備は出来たか！？{END}
060E	処	2	game_dump\DATA\SCREVENT\MSG\R07PC.DAT[4]: キーを押しても反応しない\nパソコンは処理中のようだ{END} | game_dump\DATA\SCREVENT\MSG\R12POOL.DAT[6]: 貯水の冷却処理を行っている\nしばらく時間がかかりそうだ{END}
060F	初	1	game_dump\DATA\MENU\CONFIG_MSG.DAT[800]: すべての環境を初期設定に戻します{END}
0610	所	128	game_dump\DATA\MEMCARD.DAT[3000]: 発電所　エントランス{END} | game_dump\DATA\MEMCARD.DAT[3001]: 発電所　煙突{END} | game_dump\DATA\MEMCARD.DAT[3002]: 発電所　搬入口{END} | game_dump\DATA\MEMCARD.DAT[3003]: 発電所　送電設備{END} | game_dump\DATA\MEMCARD.DAT[3004]: 発電所　Ｂ１Ｆ通路{END}
0611	書	56	game_dump\DATA\MEMCARD.DAT[28]: 　番のプレイデータを上書きしますか？{END} | game_dump\DATA\MENU\ITEM_GET_MSG.DAT[1025]: 『パスコード（書き込み前）』{END} | game_dump\DATA\MENU\ITEM_GET_MSG.DAT[3002]: 『作戦指示書』{END} | game_dump\DATA\MENU\ITEM_GET_MSG.DAT[3003]: 『作戦指示書』{END} | game_dump\DATA\MENU\ITEM_MSG.DAT[26]: パスコード（書き込み前）{END}
0612	助	7	game_dump\DATA\SCREVENT\MSG\EV024.DAT[9]: …俺は博土を助ける為にここへ来た…\nお前に協力する為ではない…{END} | game_dump\DATA\SCREVENT\MSG\EV038.DAT[19]: みんなを助けて下さい！{END} | game_dump\DATA\SCREVENT\MSG\EV056.DAT[34]: …閉じ込められた\n作業員を助けださなければ…{END} | game_dump\DATA\SCREVENT\MSG\EV080.DAT[3]: ハァ…ハァ…助かった{END} | game_dump\DATA\SCREVENT\MSG\EV091.DAT[9]: お前を助けたわけではない。{END}
0613	女	6	game_dump\DATA\SCREVENT\MSG\EV038.DAT[13]: あの女！{END} | game_dump\DATA\SCREVENT\MSG\EV038.DAT[14]: 女？{END} | game_dump\DATA\SCREVENT\MSG\EV038.DAT[16]: 突然、現れた女が次々と私たちを…{END} | game_dump\DATA\SCREVENT\MSG\EV040.DAT[1]: 作業員を\n洗脳して操っているのはあの女か…{END} | game_dump\DATA\SCREVENT\MSG\EV042.DAT[2]: 蜂女！ここで何を企んでいる！{END}
0614	除	27	game_dump\DATA\MENU\ITEM_GET_MSG.DAT[1009]: 『ロック解除キー』{END} | game_dump\DATA\MENU\ITEM_GET_MSG.DAT[1010]: 『ロック解除キー』{END} | game_dump\DATA\MENU\ITEM_GET_MSG.DAT[1011]: 『ロック解除キー』{END} | game_dump\DATA\MENU\ITEM_MSG.DAT[10]: 『ロック解除キー』\nタグに中央制御室とかかれている{END} | game_dump\DATA\MENU\ITEM_MSG.DAT[11]: 『ロック解除キー』\nタグに変電器室とかかれている{END}
0615	将	3	game_dump\DATA\SCREVENT\MSG\EV053.DAT[3]: ブラック将軍！{END} | game_dump\DATA\SCREVENT\MSG\H_FILE.DAT[25]: ファイル『ブラック将軍の作戦計画書』を\n入手した{END} | game_dump\DATA\SCREVENT\MSG\R22C.DAT[10]: ブラック将軍の計画は阻止した……{END}
0616	小	5	game_dump\DATA\MENU\ITEM_GET_MSG.DAT[1023]: 『小型カセットレコーダー』{END} | game_dump\DATA\MENU\ITEM_MSG.DAT[13]: 『送電切換装置の鍵』\n装置に使用する為の小さな鍵{END} | game_dump\DATA\MENU\ITEM_MSG.DAT[24]: 『小型カセットレコーダー』\n小型のテープレコーダー\nカセットに所長の声が録音されている{END} | game_dump\DATA\SCREVENT\MSG\R07C.DAT[13]: 『小型カセットレコーダー』を入手した{END}
0617	少	6	game_dump\DATA\MENU\ITEM_MSG.DAT[102]: 『ライダーエネルギー（Ｓ）』\nライダーエネルギーを少し回復できる{END} | game_dump\DATA\MENU\ITEM_MSG.DAT[104]: 『ライフパック（Ｓ）』\n体力を少し回復することができる{END} | game_dump\DATA\SCREVENT\MSG\EV058.DAT[6]: この部屋のウルフビールスガスだけでは\nあれだけの数の素体に対しては少なすぎる{END} | game_dump\DATA\SCREVENT\MSG\EV064.DAT[1]: フィールド維持８０％まで減少…{END} | game_dump\DATA\SCREVENT\MSG\EV105.DAT[3]: たとえ、ほんの少しでも…{END}
0618	床	6	game_dump\DATA\SCREVENT\MSG\DOOR_CLOSE.DAT[28]: …床が落ちている\n闇の奥にわずかな光がみえる…{END} | game_dump\DATA\SCREVENT\MSG\R31A.DAT[4]: 操作パネルからツタのようにパイプが\n床下へとのびている{END} | game_dump\DATA\SCREVENT\MSG\R31B.DAT[4]: 操作パネルからツタのようにパイプが\n床下へとのびている{END} | game_dump\DATA\SCREVENT\MSG\R31C.DAT[4]: 操作パネルからツタのようにパイプが\n床下へとのびている{END} | game_dump\DATA\SCREVENT\MSG\R31CAP.DAT[3]: 操作パネルからツタのようにパイプが\n床下へと伸びている{END}
0619	承	1	game_dump\DATA\SCREVENT\MSG\EV089.DAT[8]: …我こそが正当なる継承者…{END}
061B	消	18	game_dump\DATA\SCREVENT\MSG\EV053.DAT[4]: これが邪魔な人間どもを消し去る…\nいわば駆除装置だ{END} | game_dump\DATA\SCREVENT\MSG\EV053.DAT[9]: まずは貴様から消えてもらおう{END} | game_dump\DATA\SCREVENT\MSG\EV093.DAT[18]: それで全時代のカプセルが\n消滅するはずだ{END} | game_dump\DATA\SCREVENT\MSG\EV093.DAT[20]: 皆は、自分の時代のカプセルが\n消滅するか確認してくれ{END} | game_dump\DATA\SCREVENT\MSG\EV095.DAT[1]: はい！カプセルは消えました\nでも、中は空でした{END}
061C	章	30	game_dump\DATA\MEMCARD.DAT[1000]: 序章{END} | game_dump\DATA\MEMCARD.DAT[1001]: １章{END} | game_dump\DATA\MEMCARD.DAT[1002]: ２章{END} | game_dump\DATA\MEMCARD.DAT[1003]: ３章{END} | game_dump\DATA\MEMCARD.DAT[1004]: ４章{END}
061D	証	2	game_dump\DATA\SCREVENT\MSG\EV089.DAT[2]: キングストーン…我が力の源…\n世紀王の証…{END} | game_dump\DATA\SCREVENT\MSG\EV091.DAT[18]: …その剣…サタンサーベル…創世王の証\n…お前がもう１人の世紀王だな…{END}
061E	上	27	game_dump\DATA\MEMCARD.DAT[7]: メモリーカード（ＰＳ２）が\nメモリーカード差込口１に\n差されていません\n\nこのゲームのデータをセーブするには\n３０５ＫＢ以上の空き容量が必要です\n\nこのままゲームを開始しますか？{END} | game_dump\DATA\MEMCARD.DAT[14]: メモリーカード差込口１に差されている\nメモリーカード（ＰＳ２）の\n空き容量が不足しています\nこのゲームのデータをセーブするには\n３０５ＫＢ以上の空き容量が必要です\n\nこのままゲームを開始しますか？{END} | game_dump\DATA\MEMCARD.DAT[28]: 　番のプレイデータを上書きしますか？{END} | game_dump\DATA\MEMCARD.DAT[37]: メモリーカード差込口１に差されている\nメモリーカード（ＰＳ２）の\n空き容量が不足しています\n\n３０５ＫＢ以上の空き容量のある\nメモリーカード（ＰＳ２）を\nメモリーカード差込口１へと\n差してください{END} | game_dump\DATA\MENU\ITEM_MSG.DAT[1002]: これ以上アイテムを置けない{END}
061F	丈	11	game_dump\DATA\SCREVENT\MSG\EV024.DAT[0]: ライダーマン…いや結城丈二\n君は…田所博土を知っているのか？{END} | game_dump\DATA\SCREVENT\MSG\EV056.DAT[29]: 本郷、大丈夫か！？{END} | game_dump\DATA\SCREVENT\MSG\EV056.DAT[36]: 俺は大丈夫だ。それよりも\n作業員を…彼等を頼む！{END} | game_dump\DATA\SCREVENT\MSG\EV060.DAT[6]: すまん…もう大丈夫だ{END} | game_dump\DATA\SCREVENT\MSG\EV076.DAT[2]: 大丈夫か！？早く…{END}
0620	城	10	game_dump\DATA\SCREVENT\MSG\EV024.DAT[0]: ライダーマン…いや結城丈二\n君は…田所博土を知っているのか？{END} | game_dump\DATA\SCREVENT\MSG\EV024.DAT[8]: 何？どういう事だ？\n…結城、君は何を知っている！？{END} | game_dump\DATA\SCREVENT\MSG\EV096.DAT[4]: 結城…君と博土とは…{END} | game_dump\DATA\SCREVENT\MSG\EV096.DAT[12]: …その声は…丈二…結城丈二か{END} | game_dump\DATA\SCREVENT\MSG\EV096.DAT[39]: さあ、この装置を起動させてくれ\n…君にしか出来ない…頼む、結城…{END}
0621	場	30	game_dump\DATA\MEMCARD.DAT[3025]: 採石場{END} | game_dump\DATA\MEMCARD.DAT[3026]: アジト　毒ガス工場{END} | game_dump\DATA\MENU\FIELD_NAME.DAT[25]: 採石場{END} | game_dump\DATA\MENU\FIELD_NAME.DAT[26]: アジト　毒ガス工場{END} | game_dump\DATA\MENU\FIELD_NAME.DAT[33]: バイクアクション採石場コース{END}
